CLSTR_ID,SAMP_NO,TYPE_CD,PSYU,PSYU_BLK,FIZ,BGC_ZONE,BGC_SBZN,BGC_VAR,BGC_PHAS,SAMP_TYP,BLOWUP,NO_PLOTS,PLOT_DED,REC_ID,IP_UTM,IP_NRTH,IP_EAST,MAP_NO,POLYGON,tp_gpsid,tp_utm,tp_nrth,tp_east,tp_elev,ap_dsc,ap_gpsid,ap_nrth,ap_east,ap_elev,tp_az_ip,tp_dt_ip,DECLIN,tp_az_pn,tp_dt_pn,tie_trno,rp_az_gp,rp_dt_gp,tp_map,ip_map,tp_poly,ip_poly,tp_fltln,ip_fltln,ip_photo,tp_photo,tp_spec,rp_spec,TP_AZ_tr,rP_AZ_tr,TP_DBH,TP_dt_tr,rp_DBH,rp_dt_tr,ip_gpsid,ip_elev,ip_az_pn,ip_dt_pn,ip_az_gp,ip_dt_gp,PLT_SPC,asc_dt,CREW1,CREW2,CREW3,CREW4,ref_tree,INTEG,NORTH,EAST,SOUTH,WEST,RANGE,ECO,CWD,TREES,ECOLGY,NO_PHOTO,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,LOAD_DT,meas_dt,TR_FLDT,TR_OFFDT,EC_FLDT,EC_OFFDT,Tr_NAME,TO_NAME,Tf_name,ER_NAME,EO_NAME,EF_NAME,pho_typ1,pho_typ2,pho_typ3,pho_typ4,pho_typ5,pho_typ6,pho_ind1,pho_ind2,pho_ind3,pho_ind4,pho_ind5,pho_ind6,notes,PROJ_ID
"4722-0059-DR2","0059","DR2","472","0","D","ESSF","dc","2",,"V",7,5,1,,11,5565212,305599,"082L022",1283,"R101419A",11,5565126,305589,1604,,"NODATA",,,,0,85,19.5,,,207,,,"082L022","082L022","01283","01283","-----------","-----------","---","---","BL","BL",0,17,21.8,0,24.4,5.23,"OFFORTHO",1440,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","05/30/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0062-DR1","0062","DR1","472","0","D","MS","dm","2",,"V",5,3,1,,10,5543758,309831,"082L002",1951,"NO DATA",,,,,"@TIEPOINT","NO DATA",,,,75,270,18.5,,,116,,,"082L022","082L022","01880","01951","ORTHO PHOTO","ORTHO PHOTO","1","1","PL","Sx",9,272,19.4,10.48,24.3,1.02,"A101515A",1187,0,0,0,,,,"TDC","RMS",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","10/14/06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0063-DR2","0063","DR2","472","0","D","ICH","mk","1",,"V",9,3,1,,11,5605004,322535,"082L053",217,"1997DATA",11,,,,,"NODATA",,,,314,352,19,,,253,,,"082L053","082L053","00218","00217","-----------","-----------","---","---","SE","SE",11,20,42.8,2.39,35.6,2.43,"1997DATA",1550,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/13/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0064-DR2","0064","DR2","472","0","D","IDF","mw","1",,"V",7,5,1,,11,5557000,317342,"082L013",574,"1997DATA",11,,,,,"NODATA",,,,274,245,19.5,,,212,,,"082L013","082L013","00574","00574","-----------","-----------","---","---","FD","AT",184,314,26.9,8.32,8.800000000000001,0.59,"1997DATA",1350,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/16/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0066-DR2","0066","DR2","472","0","D","MS","dm","2",,"V",7,5,1,,11,5578925,299365,"082L031",1255,"1997DATA",,,,,,"NODATA",,,,270,200,19,,,256,,,"082L031","082L031","01254","01255","-----------","-----------","---","---","FD","FD",132,173,18,3.8,12.9,0.76,"1997DATA",1550,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/16/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0068-DR2","0068","DR2","472","0","D","IDF","mw","1",,"V",5,4,1,,11,5557339,318176,"082L013",516,"1997DATA",11,,,,,"NODATA",,,,355,315,19,,,272,,,"082L031","082L031","00520","00516","-----------","-----------","---","---","FD","FD",220,225,23.6,10.65,27.2,1.39,"1997DATA",1400,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/20/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0075-NR2","0075","NR2","472","0","D","MS","dm","2",,"V",9,4,4,,11,5561434,299861,"082L011",57,"R101321A",11,5561450,299809,1507,,"NODATA",,,,90,54,19,,,204,,,"082L011","082L011","00057","00057","-----------","-----------","---","---","BL","BL",0,118,12.5,0,15.3,2.39,"R101316A",1515,,0,,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","05/29/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0076-DR2","0076","DR2","472","0","D","MS","dm","2",,"F",100.0672412144674,5,1,,11,5565979,734670,"082L012",82,"1999DATA",11,,,,,"NODATA",,,,270,195,19.5,,,2810,,,"082L012","082L012","00085","00082","-----------","-----------","---","---","SX","BL",276,147,36.1,14.55,9,4.64,"1999DATA",1400,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/27/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0079-DR2","0079","DR2","472","0","D","IDF","dk","1",,"V",5,3,1,,11,5591516,298631,"082L041",1417,"J101421B",11,5591507,298657,1246,"SMALL OPENING/IBM PL","J101100B",5591538,299118,1042,291,350,19,,,4255,,,"082L041","082L041","01415","01417","-----------","-----------","---","---","FD","FD",162,335,42.2,1.6,17.4,2.64,"J101023A",1249,45,1,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","05/29/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0080-DR2","0080","DR2","472","0","D","IDF","dk","1",,"V",9,2,1,,10,5573670,721327,"082L021",737,"1999DATA",,,,,,"--------",,,,163,283,19,,,4257,,,"082L021","082L021","00736","00737","-----------","-----------","---","---","FD","SE",,230,34.3,,26.5,3.75,"1999DATA",1250,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/14/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0086-DR1","0086","DR1","472","0","D","IDF","dk","1",,"V",9,5,1,,10,5582161,286439,"092I040",365,"T102215A",10,5582071,286464,1193,"ALONG RD@LANDING","NO DATA",,,,343,100,18,,,136,,,"092I040","092I040","00365","00365","ORTHO PHOTO","ORTHO PHOTO","1","1","FD","FD",268,8,30.8,5.57,18.8,3.57,"T102213A",1207,0,0,0,,,,"TDC","RMS",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","10/22/06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0101-NR2","0101","NR2","472","0","D","ESSF","dc","2",,"V",9,5,5,,11,5579221,312911,"082L032",1061,"1997DATA",11,5579191,312923,1587,"LANDING\END OF ROAD","1997DATA",5578865,313191,1599,334,30,19.5,,,4541,,,"082L032","082L032","01061","01061","-----------","-----------","---","---","PL","SE",0,351,24.1,0,12.1,3.17,"1997DATA",1589,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/19/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0102-DR2","0102","DR2","472","0","D","ESSF","dc","2",,"F",100.0672412144674,5,1,,11,,,"082L011",49,"R120919A",11,,,,,"NODATA",,,,161,182,19.5,,,5961,,,"082L011","082L011","00049","00049","-----------","-----------","---","---","SE","SE",0,20,17,0,25,1.3,"R120916A",,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/25/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0105-DR1","0105","DR1","472","0","D","MS","dm","2",,"V",6.25,2,1,,,5576102,305760,"082L032",784,"R051017A",,5575972,305566,1334,"@ TIEPOINT","NO DATA",,,,43,220,18.5,,,144,,,"082L032","082L032","00882","00784","ORTHO PHOTO","ORTHO PHOTO","1","1","PLI","PLI",218,75,125,14.5,265,7.05,"T102711A",1391,0,0,0,,,,"TDC","RMS",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","10/28/06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0121-DR2","0121","DR2","472","0","D","IDF","dk","2",,"V",5,3,1,,11,5543273,318520,"082L003",762,"R050916A",11,5543349,317687,939,,"NODATA",,,,94,828,19,,,11561,,,"082L003","082L003","00762","00762","-----------","-----------","---","---","FD","FD",272,331,20.7,10.8,18,1.15,"R050919B",1191,0,0,0,,,,"PRH","AAH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","09/01/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0128-DR1","0128","DR1","472","0","D","MS","dm","2",,"V",7,3,1,,,5576824,298398,"082L031",1634,"T102110A",,5576668,298294,1422,"@ LANDING","NO DATA",,,,29,178,18.5,,,6819,,,"082L031","082L031","01638","01634","ORTHO PHOTO","ORTHO PHOTO","1","1","PLI","PLI",0,245,423,0,223,0.82,"T102111A",1432,0,0,0,,,,"TDC","RMS",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","10/21/06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0130-DO1","0130","DO1","472","0","D","MS","dm","2",,"V",9,4,1,,11,5534186,301983,"082E092",884,"J110519A",11,5534270,301917,1199,,"NODATA",,,,140,95,19,,,261,,,"082E092","082E092","00884","00884","-----------","-----------","---","---","BL","BL",0,111,17.1,0,37,3.97,"J110518A",1187,0,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/20/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0131-DO1","0131","DO1","472","0","D","IDF","dk","2",,"V",5,5,1,,11,5539588,318966,"082E093",107,"T101610A",11,5539725,319025,999,"= TIEPOINT","NO DATAN",,,,202,150,18,,,122,,,"082E093","082E093","00110","00107","ORTHO PHOTO","ORTHO PHOTO","1","1","FDI","EP",42,24,45.5,8.199999999999999,180,1.18,"T101611B",1003,0,0,0,,,,"TDC","RMS",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","10/16/06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0132-DO1","0132","DO1","472","0","D","ESSF","dc","2",,"V",5,4,1,,11,5545175,299434,"082L001",10,"NODATA",11,,,,,"NODATA",,,,0,15,19,,,205,,,"082L001","082L001","00010","00010","-----------","-----------","---","---","BL","BL",192,192,11.7,2.94,11.7,2.94,"R102815A",1692,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/13/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0133-DO1","0133","DO1","472","0","D","MS","dm","2",,"V",9,5,1,,11,5549217,307291,"082L002",818,"R102919A",11,5548975,307472,1434,,"NODATA",,,,324,303,19,,,211,,,"082L002","082L002","00818","00818","-----------","-----------","---","---","SX","BL",0,344,6.4,0,17.3,4.07,"R103015A",1451,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/14/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0134-DO1","0134","DO1","472","0","D","MS","dm","2",,"V",9,3,1,,11,,,"082L002",1071,"R121315A",11,,,,,"NODATA",,,,190,123,19,,,224,,,"082L002","082L002","01068","01071","-----------","-----------","---","---","PL","SX",0,342,14.8,0,11.1,2.57,"R121315B",,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/29/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0135-DO1","0135","DO1","472","0","D","ESSF","dc","2",,"V",9,2,1,,11,5545809,300808,"082L002",1239,"R102818A",11,5545648,300779,1642,,"NODATA",,,,11,165,19,,,213,,,"082L002","082L002","00001","01239","-----------","-----------","---","---","SE","BL",19,10,20.4,13.5,12,1.5,"R102819A",1695,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/13/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0136-DO1","0136","DO1","472","0","D","MS","dm","2",,"V",9,4,1,,11,5563190,304342,"082L012",37,"R101420A",11,5563314,304326,1572,,"NODATA",,,,172,130,19,,,206,,,"082L012","082L012","00043","00037","-----------","-----------","---","---","SX","SX",308,289,11.9,4.9,51,3.56,"R101420B",1564,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","05/30/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0137-DO1","0137","DO1","472","0","D","MS","dm","2",,"V",5,5,1,,11,5561720,302432,"082L012",177,"NODATA",11,,,,"APEX OF SWITCHBACK","R101515A",5561497,302243,1540,0,15,19.5,,,205,,,"082L012","082L012","00177","00177","-----------","-----------","---","---","PL","PL",96,96,7.3,0.77,7.3,0.77,"R101515B",1549,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","05/31/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0138-DO1","0138","DO1","472","0","D","MS","dm","2",,"V",7,2,1,,11,5556092,308665,"082L012",1714,"NODATA",11,,,,"END OF ROAD","R102915A",5555753,308470,1381,0,15,19,,,212,,,"082L012","082L012","01714","01714","-----------","-----------","---","---","SX","SX",146,146,38.4,0.22,38.4,0.22,"R102916A",1385,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/14/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0139-DO1","0139","DO1","472","0","D","MS","dm","2",,"V",7,4,1,,11,5555075,307937,"082L012",1924,"R110201A",11,5555075,307937,1414,"NODATA","NODATA",,,,0,15,19.5,,,2115,,,"082L012","082L012","01924","01924","NODATA","NODATA","---","---","BL","BL",170,170,26.7,2.65,26.7,2.65,"R110201A",1414,0,0,0,7.5,,,"WAM","BFV",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","11/02/06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0140-DO1","0140","DO1","472","0","D","MS","dm","2",,"V",7,5,1,,11,5574418,295979,"082L021",690,"AO92015A",11,5574234,295794,1185,"= TIEPOINT","NO DATA",,,,44,261,18,,,130,,,"082L021","082L021","00550","00690","ORTHO PHOTO","ORTHO PHOTO","1","1","FDI","FDI",135,301,33.7,20.48,20.9,3.91,"T102015A",1219,0,0,0,,,,"TDC","RMS",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","10/20/06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0141-DO1","0141","DO1","472","0","D","ESSF","dc","2",,"V",9,2,1,,11,5564574,307327,"082L022",1706,"R102515A",11,5564791,307544,1527,,"NODATA",,,,223,318,19,,,210,,,"082L022","082L022","01711","01706","-----------","-----------","---","---","SE","SE",0,30,52,0,29,0.79,"R102517A",1562,0,0,308,9.1,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/10/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0142-DO1","0142","DO1","472","0","D","IDF","dk","1",,"V",9,5,1,,11,5584311,292496,"082L031",139,"J100915A",11,5584475,292377,1008,,"NODATA",,,,140,197,19,,,11535,,,"082L031","082L031","00139","00139","-----------","-----------","--","---","FD","FD",0,21,62.5,0,21.6,4.42,"J100818A",991,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","05/24/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0143-DO1","0143","DO1","472","0","D","IDF","dk","1",,"V",7,5,1,,11,5578800,289986,"082L031",1044,"J100920A",11,5578693,290050,959,,"NODATA",,,,326,127,19,,,11537,,,"082L031","082L031","01044","01044","-----------","-----------","---","---","FD","FD",0,339,62.5,0,23.5,6.97,"J100921A",970,0,0,0,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","05/24/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0144-DO1","0144","DO1","472","0","D","ESSF","dc","2",,"V",9,2,1,,11,5575420,310762,"082L032",1353,"R110215A",11,5575450,310756,1619,,"NODATA",,,,169,28,19,,,216,,,"082L032","082L032","01355","01353","-----------","-----------","---","---","BL","PL",0,185,23,0,12.6,0.5,"R110216A",1632,0,0,294,5.5,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/18/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0145-DO1","0145","DO1","472","0","D","MS","dm","2",,"F",100.0672412144674,4,1,,11,,,"082L041",1154,"NODATA",11,,,,"TIMBER EDGE","R011519A",,,,0,15,19,,,232,,,"082L041","082L041","01154","01154","-----------","-----------","---","---","PL","PL",37,37,24,1.1,24,1.1,"R011519B",,0,0,0,,,,"PRH","AAH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","08/31/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0146-NO1","0146","NO1","472","0","D","IDF","mw","1",,"V",7,3,3,,11,5597952,324140,"082L053",1160,"J102900A",11,5597913,324264,1466,"SPUR JCTN","J102901A",5598587,324583,1520,248,131,19,,,254,,,"082L053","082L053","01160","01166","-----------","-----------","---","---","BL","BL",335,105,58,6.95,26.5,6.93,"J102819A",1433,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","05/29/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0147-NO1","0147","NO1","472","0","D","MS","dm","2",,"F",100.0672412144674,3,3,,10,,,"092I040",83,"NODATA",10,,,,"EAST SIDE GRAVEL PIT","R011515A",,,,0,15,19,,,231,,,"092I040","092I040","00083","00083","-----------","-----------","---","---","PL","PL",72,72,,4.85,,4.85,"R011515B",,0,0,0,,,,"PRH","AAH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","08/31/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0148-DO1","0148","DO1","472","0","D","MS","dm","2",,"F",100.0672412144674,3,1,,10,,,"092I040",129,"NODATA",10,,,,"20M SOUTH OF FORK.","R011416A",,,,0,15,19,,,229,,,"092I040","092I040","00129","00129","-----------","-----------","---","---","BL","BL",347,347,11.1,3.5,11.1,3.5,"R011416B",,0,0,0,,,,"PRH","AAH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","08/30/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0149-DO1","0149","DO1","472","0","D","MS","dm","2",,"F",100.0672412144674,2,1,,10,,,"092I040",240,"NODATA",10,,,,"LARGE BOULDER","R011419A",,,,0,15,19,,,230,,,"092I040","092I040","00240","00240","-----------","-----------","---","---","PL","PL",128,128,5.5,1.08,5.5,1.08,"R011419B",,0,0,0,,,,"PRH","AAH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","08/30/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0150-DO1","0150","DO1","472","0","D","IDF","dk","1",,"V",7,3,1,,,5581902,286147,"092I040",363,"T102216A",10,5581908,286233,1170,"NEAR TP ON RD","NO DATA",,,,279,99,18,,,138,,,"092I040","092I040","00363","00363","ORTHO PHOTO","ORTHO PHOTO","1","1","FDI","AT",0,275,33.5,0,38.9,2.28,"T102216B",1169,0,0,,,,,"TDC","RMS",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","10/22/06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0151-DO1","0151","DO1","472","0","D","MS","dm","2",,"V",7,4,1,,10,5588201,707853,"092I050",225,"T102413A",10,5588208,707853,1387,"@ ROAD JUNCTION","NO DATA",,,,120,15,18.5,,,140,,,"092I050","092I050","00228","00225","ORTHO PHOTO","ORTHO PHOTO","1","1","SX","SX",237,237,32.9,3.52,32.9,3.52,"T102313B",1385,0,0,,,,,"TDC","RMS",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","10/24/06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0152-DO1","0152","DO1","472","0","D","ESSF","dc","2",,"V",9,2,1,,11,5564032,307252,"082L012",88,"J110415A",11,5564015,307577,1555,,"NODATA",,,,270,327,19,,,260,,,"082L012","082L012","00527","00088","-----------","-----------","---","---","BL","BL",145,102,26.4,11.42,15.3,2.97,"J110417A",1540,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/19/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0153-DO1","0153","DO1","472","0","D","MS","dm","2",,"V",5,5,1,,11,5561890,302655,"082L012",177,"J110315A",11,5561887,302776,1528,,"NODATA",,,,270,129,19,,,259,,,"082L012","082L012","00177","00177","-----------","-----------","---","---","SX","CW",307,262,13.7,4.15,5.1,2.87,"J110316A",1546,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/19/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0154-DO1","0154","DO1","472","0","D","IDF","dk","1",,"V",9,3,1,,11,5574453,297918,"082L021",678,"J103022B",11,5574521,297846,1199,,"NODATA",,,,136,210,19,,,255,,,"082L021","082L021","00675","00678","-----------","-----------","---","---","SX","SX",41,13,15.9,24,19.4,2.37,"J103022A",1195,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/15/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0155-DO1","0155","DO1","472","0","D","MS","dm","2",,"F",100.0672412144674,5,1,,11,,,"082L022",1803,"NODATA",11,,,,"ROADSIDE","R121218A",,,,0,15,19,,,222,,,"082L022","082L022","01803","01803","-----------","-----------","---","---","PL","PL",60,60,2.2,1.19,2.2,1.19,"R121219A",,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/28/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0156-DO1","0156","DO1","472","0","D","ICH","mk","1",,"V",7,5,1,,11,,,"082L023",422,"NODATA",,,,,,"NODATA",,,,,,,,,,,,"082L023","082L023","00692","00422","-----------","-----------","---","---",,"FD",,324,,,12.5,3.07,"R112921A",,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/15/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0157-DO1","0157","DO1","472","0","D","IDF","dk","1",,"V",7,4,1,,11,5591324,296100,"082L041",1446,"R110118B",11,5591385,296099,1071,,"NODATA",,,,174,55,19,,,215,,,"082L041","082L041","01445","01446","-----------","-----------","---","---","FD","FD",0,258,26.6,0,22.5,3.07,"R110119A",1085,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","06/17/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0158-DO1","0158","DO1","472","0","D","MS","dm","2",,"V",7,5,1,,11,,,"082L052",21,"R121016A",11,,,,"LANDING\END OF ROAD","R121015A",,,,153,168,19,,,219,,,"082L052","082L052","00015","00021","-----------","-----------","---","---","FD","FD",46,288,21.9,7.78,42.1,2.94,"R121016B",,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/26/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0159-DO1","0159","DO1","472","0","D","ESSF","dc","2",,"V",9,5,1,,,,,"082E092",117,"R112716A",11,,,,,"NODATA",,,,270,240,19,,,265,,,"082E092","082E092","00010","00117","-----------","-----------","---","---","PL","BL",146,10,18.7,7.7,23,1.56,"R112719A",,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/13/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0160-DO1","0160","DO1","472","0","D","IDF","dk","2",,"V",5,3,1,,11,,,"082L003",344,"R112521A",11,,,,"SX on road-side.","NODATA",,,,348,55,19,,,263,,,"082L003","082L003","00344","00344","-----------","-----------","---","---","SX","SX",,228,51.4,,10.2,2.3,"R112519A",,,0,204,4.2,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/11/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0161-DO1","0161","DO1","472","0","D","IDF","xh","1",,"V",5,4,1,,11,,,"082L013",824,"R112615A",11,,,,,"NODATA",,,,89,195,19,,,264,,,"082L013","082L013","00824","00824","-----------","-----------","---","---","FD","FD",,359,34,,36.9,1.78,"R112619A",,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/12/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0162-DO1","0162","DO1","472","0","D","IDF","dk","1",,"V",7,2,1,,11,,,"082L021",20,"R112816A",11,,,,,"NODATA",,,,342,103,19,,,266,,,"082L021","082L021","00026","00020","-----------","-----------","---","---","FD","FD",211,167,56.2,4.2,28.8,2.05,"R112819A",,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/14/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0163-DO1","0163","DO1","472","0","D","IDF","dk","1",,"V",5,5,1,,11,,,"082L021",165,"R112820A",11,,,,,"NODATA",,,,284,114,19,,,262,,,"082L021","082L021","00165","00165","-----------","-----------","---","---","FD","FD",,199,73.90000000000001,,33.7,24.71,"R112820B",,,0,,,,,"JIP","JWH",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/10/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
"4722-0164-DO1","0164","DO1","472","0","D","IDF","dk","1",,"F",100.0672412144674,4,1,,11,,,"082L041",1160,"NODATA",11,,,,"OLD JCTN\LANDING","R120818B",,,,0,15,19.5,,,217,,,"082L041","082L041","01160","01160","-----------","-----------","---","---","PL","PL",232,232,1,0.42,1,0.42,"R120818C",,0,0,0,,,,"PRH","AGO",,,,,,,,,,,,,,,,,,,,,,,,,"11/21/07 00:00:00","07/24/07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,"4722"
